lat,lon,acq_date,evi,air_temp_encoded,wind,humidity,elevation,kbdi,fire
40.0473,-123.059,2020-09-13,0.2425,14542.5,3.514,27.6,1730.0,502.33,1
40.809374,-123.772245,2020-08-17,0.3829,14854.64,3.267,42.1,834.0,455.4,1
41.999124,-120.825416,2020-10-16,0.0777,14229.64,4.844,51.4,1639.0,179.83,0
40.638954,-116.461257,2020-10-21,0.2214,14238.93,4.651,30.1,1428.0,179.95,0
33.138717,-116.325589,2020-09-27,0.3511,15167.5,3.624,20.6,363.0,391.78,0
38.455518,-122.767625,2020-08-18,0.2899,15044.64,4.323,38.1,31.0,424.66,1
34.927435,-121.054715,2020-08-05,0.4014,14403.93,9.423,90.7,0.0,132.99,0
41.110256,-115.330564,2020-09-19,0.0749,14626.07,5.103,28.3,1718.0,258.05,0
32.851686,-119.225943,2020-03-03,0.3117,14337.5,9.019,80.3,0.0,122.09,0
34.121399,-117.320322,2020-09-05,0.2004,15127.5,4.799,40.4,358.0,379.48,1
36.110089,-121.175058,2020-07-04,0.435,14798.93,5.203,36.4,301.0,244.03,0
36.662103,-117.168375,2020-09-14,0.4606,15409.64,1.829,9.6,-5.0,362.28,0
37.413744,-119.550449,2020-09-05,0.4164,14957.5,3.951,25.3,1683.0,319.99,1
33.985169,-116.898867,2020-09-05,0.3135,15081.07,4.154,24.9,1084.0,352.46,1
34.16192,-118.063476,2020-09-06,0.0986,15029.64,3.373,47.9,274.0,312.26,1
37.549095,-121.739807,2020-08-19,0.4624,14926.79,3.397,37.7,783.0,348.13,1
36.739595,-114.038166,2020-08-26,0.3547,15384.64,5.024,19.7,694.0,363.52,0
39.626607,-120.730815,2020-08-18,0.3704,14753.21,4.193,34.6,1730.0,473.94,1
35.631637,-123.216572,2020-08-25,0.2995,14498.93,8.204,89.4,0.0,128.47,0
39.398932,-121.295496,2020-08-18,0.4622,15118.21,3.711,26.4,690.0,525.27,1
40.086996,-122.677168,2020-08-17,0.2359,15158.93,3.789,21.0,671.0,590.41,1
38.498058,-122.759588,2020-08-18,0.1924,15044.64,4.323,38.1,44.0,424.66,1
34.698427,-118.516226,2020-09-05,0.14,15063.93,5.136,25.0,1215.0,379.18,1
39.77523,-119.026352,2020-09-15,0.3679,14899.64,3.29,19.1,1246.0,264.76,0
40.040116,-119.158065,2020-08-14,0.5143,14973.93,5.397,23.3,1556.0,279.88,0
37.862672,-117.829368,2020-08-10,0.3982,14783.21,3.06,16.4,2268.0,273.6,0
35.187489,-120.207921,2020-08-31,0.3074,14803.21,3.781,53.4,481.0,356.09,0
33.148719,-119.856815,2020-09-20,0.3186,14533.93,8.856,89.1,0.0,140.0,0
32.977704,-120.519409,2020-10-31,0.2659,14543.93,7.246,86.0,0.0,139.18,0
34.62492,-117.871027,2020-09-06,0.1394,15213.21,6.941,17.7,803.0,401.33,1
38.070853,-121.979923,2020-08-18,0.4451,15038.93,7.514,45.3,0.0,337.62,1
40.855441,-122.148223,2020-09-27,0.3671,14836.79,4.79,32.3,516.0,411.51,1
36.883755,-123.266605,2020-09-22,0.2546,14511.07,9.133,91.4,0.0,130.17,0
32.526938,-115.486736,2020-08-21,0.0839,15577.5,4.033,35.4,7.0,484.38,0
38.071418,-118.603343,2020-09-03,0.4721,14869.64,4.131,22.0,1959.0,260.41,0
39.392212,-120.673257,2020-09-08,0.2715,14669.64,5.536,24.4,1734.0,482.08,1
36.159357,-118.445826,2020-09-08,0.0795,14623.21,3.667,25.0,1942.0,327.91,0
38.569918,-120.044756,2020-09-14,0.2905,14529.64,4.041,31.3,1937.0,333.27,0
38.027992,-122.257153,2020-08-18,0.3054,14851.79,5.26,55.9,53.0,228.21,1
41.076653,-118.037093,2020-09-20,0.0931,14631.79,4.666,30.3,1333.0,242.77,0
34.316424,-118.525294,2020-09-05,0.402,15081.79,4.28,41.7,652.0,379.18,1
38.019166,-121.964634,2020-08-18,0.1091,15123.21,6.147,34.9,64.0,337.62,1
36.911954,-119.132601,2020-09-07,0.2687,15101.79,3.007,24.4,529.0,395.61,1
38.374067,-122.864356,2020-09-27,0.1117,14721.79,5.196,58.1,139.0,299.74,1
39.060789,-117.71802,2020-09-23,0.0967,14565.36,4.267,25.7,1961.0,210.15,0
35.370807,-120.212894,2020-09-02,0.4166,14953.21,3.837,38.0,555.0,373.47,0
39.645748,-120.705347,2020-08-18,0.1337,14753.21,4.193,34.6,1829.0,473.94,1
34.329551,-123.244675,2020-09-28,0.1856,14571.07,8.853,88.4,0.0,134.88,0
37.854371,-115.835019,2020-09-09,0.4424,14710.36,5.117,15.4,1628.0,272.66,0
38.691669,-116.580551,2020-09-22,0.1841,14356.79,4.397,23.6,2715.0,208.81,0
41.810259,-114.547004,2020-08-26,0.0613,14766.79,4.794,35.0,1942.0,301.32,0
37.087976,-116.050774,2020-08-21,0.4488,15253.21,5.786,21.1,1246.0,306.38,0
40.004093,-120.742692,2020-08-18,0.1804,14855.36,3.533,33.1,1369.0,434.43,1
39.129338,-122.751075,2020-08-18,0.2998,14906.79,4.026,34.4,1044.0,533.85,1
37.211541,-119.599991,2020-09-05,0.4266,15084.64,3.646,30.3,633.0,388.02,1
33.84357,-120.826882,2020-02-14,0.0384,14305.36,7.986,85.1,0.0,93.37,0
35.658927,-124.034475,2020-09-08,0.1009,14566.07,7.856,89.6,0.0,130.84,0
34.592291,-117.758146,2020-09-06,0.25,15201.79,7.347,17.7,858.0,378.13,1
38.094277,-118.998393,2020-09-05,0.1254,14853.21,4.801,30.7,1977.0,264.13,0
35.391464,-119.327442,2020-08-30,0.3794,15173.93,3.499,25.9,93.0,420.56,0
38.608946,-122.373065,2020-08-18,0.1755,15168.21,3.937,34.4,226.0,424.66,1
41.036566,-123.890235,2020-08-17,0.441,14843.21,3.189,54.3,240.0,455.4,1
35.841709,-116.588511,2020-08-15,0.3087,15721.79,3.419,13.0,-3.0,376.77,0
33.474602,-115.618131,2020-10-06,0.4863,15027.5,3.644,15.3,850.0,323.97,0
33.709234,-120.085313,2020-08-20,0.1958,14626.07,8.523,89.7,0.0,140.22,0
40.853599,-115.427717,2020-08-19,0.0708,15051.07,5.016,16.9,1655.0,311.16,0
40.153511,-121.2267,2020-08-18,0.349,14799.64,3.623,46.4,1487.0,492.53,1
39.478034,-122.873372,2020-08-17,0.1349,14938.93,3.91,31.0,1098.0,505.88,1
37.543098,-114.908387,2020-12-17,0.0987,13739.64,4.631,50.4,1490.0,113.32,0
35.040753,-122.605631,2020-09-23,0.4609,14551.79,10.64,89.3,0.0,137.6,0
38.676369,-116.297053,2020-09-13,0.4989,14433.93,3.889,15.9,2732.0,248.27,0
40.028617,-120.744867,2020-08-18,0.2813,14791.79,3.776,33.0,1586.0,434.43,1
40.281521,-122.302015,2020-09-27,0.3474,14982.5,5.169,29.1,194.0,566.82,1
34.776333,-118.845308,2020-09-05,0.1013,15017.5,5.261,25.6,1212.0,378.05,1
38.54787,-117.980643,2020-10-02,0.4379,14691.07,3.106,14.3,1989.0,213.69,0
39.530848,-114.550303,2020-09-15,0.2781,14745.36,3.151,15.4,1933.0,255.08,0
35.951456,-116.088492,2020-08-24,0.2951,15266.79,4.453,20.3,1063.0,396.98,0
38.811527,-123.601053,2020-09-09,0.3449,14776.07,4.21,57.9,0.0,241.61,0
39.236119,-122.430098,2020-08-18,0.3297,15213.21,4.95,24.7,498.0,533.85,1
39.88739,-121.238813,2020-08-18,0.4389,14768.93,3.64,33.3,1685.0,492.53,1
38.24623,-122.95118,2020-08-18,0.233,14581.79,7.663,73.0,86.0,160.39,1
37.802978,-121.284668,2020-08-19,0.268,15241.79,5.553,31.0,3.0,439.5,1
40.215507,-122.488465,2020-09-27,0.2012,14970.36,5.609,27.6,289.0,484.6,1
33.805009,-116.98484,2020-09-05,0.328,15179.64,4.071,38.1,459.0,352.46,1
35.77289,-115.281418,2020-11-27,0.2286,14095.36,5.369,29.1,882.0,159.54,0
34.034366,-117.499825,2020-09-05,0.4232,15101.79,6.586,45.1,262.0,379.48,1
35.463594,-117.387853,2020-10-08,0.3701,14841.07,5.791,25.0,862.0,271.98,0
37.815036,-122.355647,2020-08-18,0.2897,14638.93,8.173,70.1,0.0,228.21,1
37.226472,-114.79474,2020-08-19,0.2829,15158.93,4.491,19.0,1740.0,347.63,0
37.099887,-116.891857,2020-03-25,0.4136,14035.36,6.573,48.0,1226.0,56.96,0
36.05586,-122.897291,2020-08-09,0.4515,14434.64,6.247,90.4,0.0,123.82,0
36.259784,-121.242117,2020-09-25,0.4859,14826.79,4.406,41.4,304.0,378.97,0
37.377995,-119.137019,2020-09-05,0.2418,14662.5,3.376,33.3,2083.0,319.99,1
39.281526,-120.472808,2020-09-08,0.0638,14628.21,5.514,25.4,1985.0,482.08,1
32.936914,-116.140494,2020-09-15,0.0676,15267.5,3.983,13.6,212.0,427.98,0
38.39976,-118.098875,2020-08-16,0.3104,15173.93,3.714,21.4,1394.0,270.42,0
40.468904,-122.376686,2020-09-27,0.2878,14987.5,5.083,29.6,182.0,566.82,1
41.370968,-123.537911,2020-08-17,0.4089,14789.64,3.629,40.1,933.0,506.2,1
33.788808,-119.736741,2020-05-14,0.4375,14413.93,12.49,85.7,0.0,144.48,0
37.293216,-122.688131,2020-08-06,0.3107,14339.64,7.651,93.4,0.0,146.03,0
36.480702,-116.651085,2020-08-16,0.0969,15241.79,3.353,12.9,1725.0,369.79,0
38.859436,-122.677313,2020-08-18,0.1242,15073.93,4.247,29.1,745.0,533.85,1
37.737018,-120.472347,2020-06-16,0.3398,14736.79,4.464,47.9,226.0,314.51,0
37.712668,-121.847287,2020-08-19,0.0911,14858.21,4.664,55.4,136.0,348.13,1
34.193728,-118.129039,2020-09-06,0.2424,15096.79,3.174,37.7,448.0,312.26,1
33.775548,-116.982917,2020-09-05,0.3072,15179.64,4.071,38.1,466.0,352.46,1
38.434177,-122.431867,2020-08-18,0.2866,15092.5,3.439,36.0,163.0,424.66,1
39.335652,-120.968143,2020-09-08,0.1225,15007.5,4.891,21.6,741.0,531.78,1
38.174141,-122.019622,2020-08-18,0.1446,15047.5,6.121,43.6,2.0,337.62,1
37.740646,-118.074542,2020-08-11,0.3835,14991.07,3.819,15.1,1476.0,278.59,0
38.685735,-116.44693,2020-09-04,0.2104,14899.64,4.064,17.9,1984.0,257.43,0
39.672942,-122.638508,2020-08-17,0.082,15168.93,3.907,23.3,494.0,563.91,1
39.060837,-117.913955,2020-09-16,0.4984,14724.64,5.193,23.4,1695.0,247.26,0
36.491363,-114.999196,2020-09-11,0.2027,14890.36,4.707,15.0,993.0,353.17,0
33.583253,-119.145503,2020-09-13,0.3187,14625.36,7.337,86.4,0.0,154.74,0
38.530272,-122.876932,2020-08-18,0.3349,15132.5,4.506,33.9,81.0,290.66,1
40.016898,-120.761438,2020-08-18,0.0839,14886.07,3.533,33.4,1276.0,434.43,1
40.181927,-119.575336,2020-08-18,0.3106,15116.79,6.104,22.9,1165.0,278.33,0
34.212498,-122.250977,2020-09-11,0.3843,14517.5,6.684,86.3,0.0,139.4,0
33.81933,-116.201083,2020-10-03,0.233,15301.79,3.773,8.9,308.0,296.07,0
34.595118,-122.196073,2020-09-25,0.2108,14546.07,10.723,89.9,0.0,140.07,0
37.245715,-119.4813,2020-09-07,0.1903,14976.79,3.88,25.1,969.0,395.61,1
39.943181,-123.233742,2020-08-17,0.3898,14958.93,3.676,29.4,977.0,551.93,1
38.514229,-118.742257,2020-09-17,0.1234,14491.79,3.366,30.0,2505.0,253.43,0
33.99974,-117.332647,2020-09-05,0.4076,15076.07,5.853,44.4,299.0,379.48,1
35.251881,-114.455173,2020-08-01,0.4125,15431.79,5.376,12.6,771.0,400.21,0
34.51979,-118.241737,2020-09-06,0.0529,15133.93,6.051,21.9,1021.0,401.33,1
39.505629,-122.797421,2020-08-17,0.3125,14886.07,3.419,30.1,1281.0,563.91,1
38.938762,-116.930252,2020-08-18,0.3312,14916.79,5.083,20.9,2241.0,240.81,0
40.853182,-123.875739,2020-08-17,0.0593,14660.36,2.481,61.7,453.0,455.4,1
40.40536,-119.267057,2020-09-12,0.0951,14463.93,2.469,15.0,2364.0,258.55,0
38.685244,-122.581392,2020-09-27,0.1129,14810.36,3.966,35.0,655.0,403.97,1
36.58418,-121.525912,2020-09-02,0.1035,14567.5,3.814,73.6,36.0,409.84,0
32.749698,-118.682775,2020-08-16,0.1833,14661.79,5.827,90.1,0.0,136.8,0
34.548846,-118.859376,2020-09-05,0.6091,15056.07,3.023,25.3,1186.0,379.18,1
36.882319,-119.38849,2020-09-05,0.4016,15124.64,3.379,35.3,449.0,388.02,1
35.438204,-120.211874,2020-08-25,0.087,14932.5,4.99,48.6,581.0,389.35,0
39.144917,-116.44757,2020-10-09,0.3356,14263.93,4.239,23.1,2551.0,183.79,0
38.630404,-122.414818,2020-08-18,0.2275,15166.79,3.627,32.7,212.0,424.66,1
37.171395,-123.541955,2020-09-29,0.1417,14521.07,9.511,89.0,0.0,133.86,0
33.859618,-119.657926,2020-09-30,0.3431,14698.21,6.057,82.0,0.0,199.59,0
38.172887,-124.275747,2020-08-04,0.462,14411.07,12.059,90.7,0.0,132.42,0
40.240228,-122.616717,2020-09-27,0.1269,14958.21,4.756,27.1,306.0,484.6,1
35.360936,-123.998631,2020-10-21,0.124,14520.36,9.284,84.1,0.0,135.54,0
36.774758,-117.358856,2020-08-10,0.2051,15161.07,2.839,12.6,960.0,316.74,0
34.642414,-118.46941,2020-09-05,0.3122,15091.79,5.48,24.3,1200.0,379.18,1
34.204695,-124.351442,2020-08-08,0.1849,14539.64,8.053,86.6,0.0,130.9,0
39.495191,-120.652753,2020-09-08,0.3907,14553.21,5.827,28.4,2161.0,482.08,1
33.70527,-117.199883,2020-09-05,0.1811,15136.79,4.44,42.0,435.0,265.48,1
38.106714,-115.368147,2020-09-18,0.2425,14817.5,5.117,18.3,1651.0,245.65,0
34.455573,-118.097726,2020-09-05,0.2491,15106.79,5.53,20.7,1169.0,393.02,1
40.432149,-118.737555,2020-09-08,0.3738,14857.5,5.141,14.4,1337.0,261.4,0
37.783861,-122.168386,2020-08-18,0.2438,14710.36,3.809,65.9,244.0,337.62,1
